epoch,categorical_accuracy,loss,lr,val_categorical_accuracy,val_loss
75,0.8861391544342041,0.8578157424926758,1e-06,0.849457859992981,0.9964448809623718
76,0.8894665837287903,0.8525357842445374,1e-06,0.8490408658981323,0.9943318367004395
77,0.889882504940033,0.8493243455886841,1e-06,0.8515429496765137,0.9973693490028381
78,0.8874909281730652,0.8561598658561707,1e-06,0.8486238718032837,0.9974554777145386
79,0.8819798231124878,0.8612741827964783,1e-06,0.847372829914093,0.9946109652519226
80,0.8872829079627991,0.8541765809059143,1e-06,0.8486238718032837,0.995364785194397
81,0.8862431049346924,0.8589881062507629,1e-06,0.849457859992981,0.9952516555786133
82,0.8805240988731384,0.8574361205101013,1e-06,0.8482068181037903,0.9956135153770447
83,0.8831236362457275,0.8545617461204529,1e-06,0.849457859992981,0.9970676898956299
0,0.1545180380344391,2.242490530014038,0.0003,0.14553794264793396,5.349368095397949
1,0.19257564842700958,2.1582462787628174,0.0003,0.125938281416893,3.5819685459136963
2,0.22491420805454254,2.10931134223938,0.0003,0.055879898369312286,5.534904956817627
3,0.26265987753868103,2.0284643173217773,0.0003,0.09507923573255539,25.389009475708008
4,0.3309763967990875,1.8599462509155273,0.00015,0.16763970255851746,2.4089250564575195
5,0.3873349130153656,1.7358548641204834,0.00015,0.19474561512470245,2.556546688079834
6,0.42871996760368347,1.6367459297180176,0.00015,0.25062552094459534,2.4015953540802
7,0.4526359438896179,1.5643150806427002,0.00015,0.2752293646335602,1.962477684020996
8,0.49412497878074646,1.4816581010818481,0.00015,0.3661384582519531,1.804150104522705
9,0.5282312631607056,1.4021165370941162,0.00015,0.31067556142807007,1.799458384513855
10,0.5574503540992737,1.3274524211883545,0.00015,0.3949124217033386,1.6924664974212646
11,0.5974836349487305,1.2151145935058594,0.00015,0.445371150970459,1.7965514659881592
12,0.6278465390205383,1.1331967115402222,0.00015,0.547956645488739,1.3389486074447632
13,0.6697514653205872,1.0240888595581055,0.00015,0.5275229215621948,1.4909108877182007
14,0.6970989108085632,0.9335191249847412,0.00015,0.5613011121749878,1.373687982559204
15,0.7278777360916138,0.8412706255912781,0.00015,0.6788991093635559,1.0154751539230347
16,0.7621919512748718,0.7461026906967163,0.00015,0.6784820556640625,1.003564715385437
17,0.797234058380127,0.6486722826957703,0.00015,0.7114261984825134,0.9119065403938293
18,0.8294686675071716,0.5554168224334717,0.00015,0.7318598628044128,0.8573200702667236
19,0.8534886240959167,0.48123878240585327,0.00015,0.707256019115448,0.968249499797821
20,0.8740771412849426,0.4180537164211273,0.00015,0.6964136958122253,0.9332737326622009
21,0.8985130786895752,0.3480178415775299,0.00015,0.7322769165039062,1.00934898853302
22,0.9421856999397278,0.2268495410680771,7.5e-05,0.7681401371955872,0.733952522277832
23,0.9584069848060608,0.17840543389320374,7.5e-05,0.7819015979766846,0.721504807472229
24,0.971508800983429,0.1448298990726471,7.5e-05,0.7852376699447632,0.7362862825393677
25,0.9762919545173645,0.1267584264278412,7.5e-05,0.792743980884552,0.702407956123352
26,0.9820110201835632,0.106052465736866,7.5e-05,0.79190993309021,0.7343095541000366
27,0.9855464100837708,0.08938491344451904,7.5e-05,0.7773144245147705,0.7786826491355896
