epoch,categorical_accuracy,loss,lr,val_categorical_accuracy,val_loss
64,0.6445411443710327,1.2714059352874756,1e-06,0.6915615797042847,1.2375251054763794
65,0.6542134881019592,1.2686207294464111,1e-06,0.6964112520217896,1.2272229194641113
66,0.6539717316627502,1.2632145881652832,1e-06,0.6808923482894897,1.2429050207138062
67,0.661830484867096,1.2556614875793457,1e-06,0.6736178398132324,1.2551368474960327
68,0.656631588935852,1.2711234092712402,1e-06,0.6881668567657471,1.2426893711090088
69,0.6467174291610718,1.2746468782424927,1e-06,0.6833171844482422,1.247375726699829
70,0.6525208353996277,1.257738709449768,1e-06,0.6978661417961121,1.2320971488952637
71,0.6493773460388184,1.2766783237457275,1e-06,0.7007759213447571,1.237068772315979
72,0.6561480164527893,1.2709347009658813,1e-06,0.6833171844482422,1.2423988580703735
73,0.6522790193557739,1.2668226957321167,1e-06,0.6808923482894897,1.2295845746994019
74,0.6540926098823547,1.2591049671173096,1e-06,0.695926308631897,1.2266061305999756
75,0.6504654884338379,1.2666895389556885,1e-06,0.6833171844482422,1.243204951286316
76,0.6521581411361694,1.2514616250991821,1e-06,0.6813772916793823,1.2436795234680176
77,0.6603796482086182,1.2544305324554443,1e-06,0.6925315260887146,1.2326158285140991
78,0.6608632802963257,1.2558252811431885,1e-06,0.6871969103813171,1.2388864755630493
79,0.6555434465408325,1.261195182800293,1e-06,0.6964112520217896,1.233252763748169
