epoch,categorical_accuracy,loss,lr,val_categorical_accuracy,val_loss
0,0.1983722299337387,2.2253100872039795,0.0003,0.10306844860315323,4.204656600952148
1,0.2664247751235962,2.0511488914489746,0.0003,0.289535790681839,1.9563015699386597
2,0.3620317578315735,1.8301397562026978,0.0003,0.2977970242500305,1.9835759401321411
3,0.4429299831390381,1.631162166595459,0.0003,0.32061368227005005,2.1290125846862793
4,0.48833104968070984,1.5113532543182373,0.0003,0.40597954392433167,1.7447762489318848
5,0.5332418084144592,1.412265419960022,0.0003,0.4732494056224823,1.5905472040176392
6,0.5750147104263306,1.289849877357483,0.0003,0.2840283215045929,3.6685519218444824
7,0.6075701117515564,1.2031561136245728,0.0003,0.5774980187416077,1.2834434509277344
8,0.6491469144821167,1.0952351093292236,0.0003,0.543666422367096,3.568319797515869
9,0.6948421001434326,0.9643160104751587,0.0003,0.5542879700660706,2.103377342224121
10,0.7298489809036255,0.8600707650184631,0.0003,0.7143980860710144,1.2106611728668213
11,0.7651500105857849,0.7534774541854858,0.0003,0.6927616000175476,1.9780409336090088
12,0.7999607920646667,0.6421235203742981,0.0003,0.6892210841178894,3.9238810539245605
13,0.840262770652771,0.5212196111679077,0.0003,0.7395751476287842,0.8841480612754822
14,0.873700737953186,0.4147860109806061,0.0003,0.7269866466522217,6.09633207321167
15,0.8978230953216553,0.339036226272583,0.0003,0.7773406505584717,1.7892920970916748
16,0.9191998243331909,0.28086087107658386,0.0003,0.7368214130401611,1.4937459230422974
17,0.9364581108093262,0.22141416370868683,0.0003,0.789929211139679,1.8095234632492065
18,0.949597954750061,0.17559601366519928,0.0003,0.776160478591919,1.2183098793029785
19,0.9590115547180176,0.1493566930294037,0.0003,0.800157368183136,4.236584186553955
20,0.9676406979560852,0.12200357019901276,0.0003,0.7856019139289856,1.6208775043487549
21,0.9660717844963074,0.12053970247507095,0.0003,0.800157368183136,0.8824148774147034
22,0.9735242128372192,0.09648017585277557,0.0003,0.8060582280158997,25.228946685791016
23,0.9650911688804626,0.12021715939044952,0.0003,0.7757670879364014,6.694820880889893
24,0.9782310128211975,0.07704783231019974,0.0003,0.8288748860359192,2.252026319503784
25,0.9764660000801086,0.081993468105793,0.0003,0.7997639775276184,0.919234573841095
26,0.9715630412101746,0.09207740426063538,0.0003,0.776160478591919,1.0733274221420288
27,0.968817412853241,0.10346014052629471,0.0003,0.82061368227005,0.7461027503013611
28,0.9921553134918213,0.03627128154039383,0.00015,0.8229740262031555,2.2811899185180664
29,0.9949989914894104,0.02429584413766861,0.00015,0.8312352299690247,10.151866912841797
30,0.9949009418487549,0.02205672115087509,0.00015,0.8332021832466125,0.7102667093276978
31,0.9942145347595215,0.028049571439623833,0.00015,0.8229740262031555,17.046714782714844
32,0.78034907579422,0.9415846467018127,0.00015,0.8162863850593567,0.7157059907913208
33,0.981368899345398,0.062119580805301666,0.00015,0.8304484486579895,0.6983793377876282
34,0.9909785985946655,0.037174440920352936,7.5e-05,0.8367426991462708,0.7173672318458557
35,0.9960776567459106,0.024563275277614594,7.5e-05,0.8383162617683411,1.6991606950759888
36,0.9946067929267883,0.026867100968956947,7.5e-05,0.8332021832466125,4.285212516784668
37,0.9971563220024109,0.019585030153393745,7.5e-05,0.8351691365242004,2.1374754905700684
38,0.9976465702056885,0.017501944676041603,7.5e-05,0.8375294804573059,17.894371032714844
39,0.9978427290916443,0.015072277747094631,3.75e-05,0.8391030430793762,6.913480281829834
40,0.9982349276542664,0.01488407514989376,3.75e-05,0.8406766057014465,51.530609130859375
41,0.9984310865402222,0.012995880097150803,3.75e-05,0.835562527179718,32.5616340637207
42,0.9977446794509888,0.012727239169180393,3.75e-05,0.8371360898017883,27.10515785217285
43,0.9986271858215332,0.013558341190218925,3.75e-05,0.8418567776679993,33.014381408691406
44,0.9993135929107666,0.010850981809198856,3.75e-05,0.8418567776679993,24.660892486572266
45,0.9985291361808777,0.013126532547175884,3.75e-05,0.8387096524238586,12.000873565673828
46,0.9990194439888,0.009395977482199669,3.75e-05,0.8426435589790344,23.208541870117188
47,0.9989213347434998,0.009150505997240543,1.875e-05,0.8387096524238586,13.035723686218262
48,0.9992155432701111,0.0085880346596241,1.875e-05,0.8414633870124817,10.473262786865234
49,0.9993135929107666,0.008169353008270264,1.875e-05,0.843036949634552,33.90031433105469
50,0.9991174936294556,0.008155863732099533,1.875e-05,0.8461841344833374,31.259113311767578
51,0.9991174936294556,0.008917752653360367,1.875e-05,0.8438237905502319,23.70819664001465
52,0.9988232851028442,0.00805803295224905,1.875e-05,0.8418567776679993,52.51542282104492
53,0.9995096921920776,0.007535533979535103,1.875e-05,0.8406766057014465,65.5479736328125
