epoch,accuracy,loss,lr,precision,recall,val_accuracy,val_loss,val_precision,val_recall
26,0.9806729555130005,0.48194190859794617,1.25e-05,0.9902520179748535,0.9621159434318542,0.7126542925834656,1.5040706396102905,0.7544533610343933,0.6666666865348816
27,0.9810580015182495,0.47794240713119507,1.25e-05,0.9908089637756348,0.9628859758377075,0.7209876775741577,1.5512880086898804,0.7674089670181274,0.6700617074966431
28,0.9785169959068298,0.47628462314605713,1.25e-05,0.9883730411529541,0.962192952632904,0.7067901492118835,1.5207616090774536,0.7552323341369629,0.6570987701416016
29,0.9812119603157043,0.47373947501182556,1.25e-05,0.9904340505599976,0.9646569490432739,0.7043209671974182,1.4765806198120117,0.7528208494186401,0.6589506268501282
30,0.9804419875144958,0.4736626148223877,1.25e-05,0.9897265434265137,0.9643489718437195,0.7163580060005188,1.3011045455932617,0.7679656744003296,0.6629629731178284
31,0.985215961933136,0.4672084152698517,6.25e-06,0.9928267598152161,0.9698159694671631,0.7188271880149841,1.307621717453003,0.7633991241455078,0.6682098507881165
32,0.9828289747238159,0.46839696168899536,6.25e-06,0.9919418692588806,0.9668129682540894,0.720061719417572,1.3114831447601318,0.7668082118034363,0.6688271760940552
33,0.9822129607200623,0.46608293056488037,6.25e-06,0.9910101890563965,0.9676599502563477,0.7231481671333313,1.2704626321792603,0.7721160650253296,0.6734567880630493
34,0.9843689799308777,0.46567946672439575,6.25e-06,0.9921017289161682,0.9671979546546936,0.7317901253700256,1.2012701034545898,0.7815929055213928,0.6814814805984497
35,0.9860630035400391,0.46049803495407104,6.25e-06,0.992450475692749,0.9717409610748291,0.7237654328346252,1.2443598508834839,0.7699680328369141,0.6694444417953491
36,0.9845229983329773,0.4634849727153778,6.25e-06,0.9918019771575928,0.9688149690628052,0.7237654328346252,1.2462927103042603,0.7711864113807678,0.6740740537643433
37,0.9830600023269653,0.46452799439430237,6.25e-06,0.991946280002594,0.9673519730567932,0.7175925970077515,1.2280879020690918,0.7674583196640015,0.6682098507881165
38,0.9846769571304321,0.46058136224746704,3.125e-06,0.9926685094833374,0.9695849418640137,0.719753086566925,1.2268491983413696,0.7648305296897888,0.6685185432434082
39,0.9866020083427429,0.4575408101081848,3.125e-06,0.9927757978439331,0.9735119938850403,0.7228395342826843,1.2063733339309692,0.7722632884979248,0.6771605014801025
40,0.9845229983329773,0.45894789695739746,3.125e-06,0.9923616051673889,0.9703549742698669,0.7336419820785522,1.1834851503372192,0.7801693677902222,0.6824073791503906
41,0.9872949719429016,0.45717209577560425,3.125e-06,0.9938727617263794,0.974204957485199,0.7126542925834656,1.2588837146759033,0.7647268772125244,0.6611111164093018
42,0.9835219979286194,0.45824435353279114,3.125e-06,0.9905586242675781,0.9694309830665588,0.720678985118866,1.198501706123352,0.7705673575401306,0.6706790328025818
43,0.985215961933136,0.455178439617157,3.125e-06,0.9920709729194641,0.9730499982833862,0.7246913313865662,1.1682299375534058,0.7762784361839294,0.674691379070282
44,0.9859859943389893,0.4565223753452301,1.5625e-06,0.9926135540008545,0.9726649522781372,0.7265431880950928,1.166761040687561,0.7793176770210266,0.6768518686294556
45,0.9849079847335815,0.4554581642150879,1.5625e-06,0.9933722615242004,0.9694309830665588,0.7324073910713196,1.1574811935424805,0.7811068296432495,0.6839506030082703
46,0.9857549667358398,0.45508143305778503,1.5625e-06,0.9929201006889343,0.9718949794769287,0.7265431880950928,1.172770380973816,0.7815724015235901,0.6780864000320435
47,0.9869869947433472,0.45475271344184875,1e-06,0.9937971234321594,0.974590003490448,0.7268518805503845,1.1650673151016235,0.7805922031402588,0.6753086447715759
48,0.98567795753479,0.45571228861808777,1e-06,0.9923813939094543,0.9728959798812866,0.7179012298583984,1.1862568855285645,0.7677373886108398,0.6712962985038757
49,0.9879109859466553,0.4522075653076172,1e-06,0.9942654967308044,0.974590003490448,0.7259259223937988,1.1697055101394653,0.7752569913864136,0.675000011920929
50,0.9862169623374939,0.45375844836235046,1e-06,0.9920068979263306,0.9747439622879028,0.729938268661499,1.1537973880767822,0.7786476612091064,0.6753086447715759
0,0.3588203489780426,2.1971001625061035,1e-04,0.463192880153656,0.2039732038974762,0.06728395074605942,48.821022033691406,0.06730472296476364,0.06728395074605942
1,0.49872949719429016,1.6565438508987427,1e-04,0.6144033074378967,0.34488335251808167,0.4830246865749359,3.0752546787261963,0.5001791715621948,0.4308641850948334
2,0.5916686058044434,1.3645031452178955,1e-04,0.7128576636314392,0.43928542733192444,0.5555555820465088,2.282226800918579,0.6113437414169312,0.49567902088165283
3,0.6712866425514221,1.165973424911499,1e-04,0.7885427474975586,0.532070517539978,0.6092592477798462,1.889994502067566,0.6644270420074463,0.5493826866149902
4,0.7276507019996643,1.0145732164382935,1e-04,0.8323932886123657,0.6022946238517761,0.5762345790863037,2.107652187347412,0.6156363487243652,0.5225308537483215
5,0.7831677794456482,0.9109188318252563,1e-04,0.8712481260299683,0.6638176441192627,0.5966049432754517,2.0290064811706543,0.6556243300437927,0.5558642148971558
6,0.8214368224143982,0.8152693510055542,1e-04,0.8997402191162109,0.72002774477005,0.6000000238418579,2.5142946243286133,0.6621570587158203,0.5438271760940552
7,0.867020845413208,0.7128310203552246,5e-05,0.927386999130249,0.7837837934494019,0.6120370626449585,2.3119099140167236,0.6723327040672302,0.5737654566764832
8,0.8802648782730103,0.6827414631843567,5e-05,0.936492383480072,0.8095788359642029,0.6487654447555542,2.0261034965515137,0.7035194039344788,0.6108024716377258
9,0.8959729075431824,0.6553208231925964,5e-05,0.9447906613349915,0.8288288116455078,0.6333333253860474,2.0380845069885254,0.6913761496543884,0.5814814567565918
10,0.9058288931846619,0.6334078311920166,5e-05,0.9495936632156372,0.8456918597221375,0.6416666507720947,1.7605398893356323,0.6998920440673828,0.6003086566925049
11,0.9166089296340942,0.6172152757644653,5e-05,0.9528926610946655,0.8535458445549011,0.615123450756073,2.0431559085845947,0.6728904843330383,0.5783950686454773
12,0.9246939420700073,0.5875582098960876,2.5e-05,0.9599494934082031,0.8784939050674438,0.6719135642051697,1.707840085029602,0.7305886745452881,0.624382734298706
13,0.9352429509162903,0.569124162197113,2.5e-05,0.9660295248031616,0.8911988735198975,0.6796296238899231,1.6035841703414917,0.7403156161308289,0.6370370388031006
14,0.9360899329185486,0.5667166709899902,2.5e-05,0.967217206954956,0.8973588943481445,0.6777777671813965,1.8164695501327515,0.7350640296936035,0.6379629373550415
15,0.9461769461631775,0.5470471978187561,2.5e-05,0.9705809354782104,0.9069069027900696,0.6719135642051697,1.7186651229858398,0.7322522401809692,0.6271604895591736
16,0.9505659341812134,0.5437494516372681,2.5e-05,0.9744052290916443,0.9146069288253784,0.6728395223617554,1.551431655883789,0.736957311630249,0.6234567761421204
17,0.951181948184967,0.536436140537262,1.25e-05,0.9735142588615417,0.9169939160346985,0.6867284178733826,1.5665106773376465,0.7421090602874756,0.6385802626609802
18,0.9565719366073608,0.5339263677597046,1.25e-05,0.9776800274848938,0.9241549372673035,0.6990740895271301,1.5216171741485596,0.7495521306991577,0.6456789970397949
19,0.9581119418144226,0.5233270525932312,1.25e-05,0.978693962097168,0.9266959428787231,0.7024691104888916,1.494670033454895,0.7525736689567566,0.654321014881134
20,0.9580349326133728,0.5219689607620239,1.25e-05,0.9768795371055603,0.9304689168930054,0.6885802745819092,1.5698692798614502,0.7341862320899963,0.6376543045043945
21,0.9609609842300415,0.5172399878501892,1.25e-05,0.9798412919044495,0.9319319128990173,0.7108024954795837,1.4682707786560059,0.7622230052947998,0.6688271760940552
22,0.9633479714393616,0.513011634349823,1.25e-05,0.982298731803894,0.9357819557189941,0.7046296000480652,1.4634240865707397,0.7546704411506653,0.6608024835586548
23,0.9648879766464233,0.5154354572296143,1.25e-05,0.9815713167190552,0.9350889325141907,0.7132716178894043,1.4452579021453857,0.7588009834289551,0.6719135642051697
24,0.9692769646644592,0.5025655627250671,1.25e-05,0.9846116900444031,0.9410179257392883,0.625,1.997544288635254,0.6718188524246216,0.5768518447875977
25,0.9671979546546936,0.5025213956832886,1.25e-05,0.9821557998657227,0.9408639669418335,0.624382734298706,2.0025594234466553,0.6653751134872437,0.5830246806144714
26,0.9686609506607056,0.5021560192108154,1.25e-05,0.9836921691894531,0.9428659677505493,0.720061719417572,1.4165263175964355,0.7595155835151672,0.6774691343307495
27,0.9695079922676086,0.49732109904289246,1.25e-05,0.985048234462738,0.943558931350708,0.654629647731781,2.0516138076782227,0.7044649124145508,0.6135802268981934
28,0.9704319834709167,0.4946651756763458,1.25e-05,0.9840838313102722,0.9474089741706848,0.6691358089447021,1.8348013162612915,0.7131891250610352,0.6308642029762268
29,0.9684299826622009,0.4923657476902008,1.25e-05,0.982779324054718,0.9447909593582153,0.6703703999519348,1.8143329620361328,0.714634120464325,0.6330246925354004
30,0.9716639518737793,0.4865722358226776,6.25e-06,0.9845821857452393,0.9490259289741516,0.6969135999679565,1.6344081163406372,0.7381119132041931,0.6515432000160217
31,0.9748209714889526,0.4828842282295227,6.25e-06,0.9866942763328552,0.9535689353942871,0.7030864357948303,1.5521119832992554,0.7476340532302856,0.6583333611488342
32,0.975051999092102,0.48032674193382263,6.25e-06,0.9864487648010254,0.9528759717941284,0.624691367149353,1.9736566543579102,0.6702663898468018,0.5746913552284241
33,0.975051999092102,0.47786611318588257,3.125e-06,0.9872449040412903,0.9535689353942871,0.6160494089126587,2.042708396911621,0.6603025794029236,0.5657407641410828
34,0.9757449626922607,0.4766676127910614,3.125e-06,0.9865894317626953,0.9573419690132141,0.7024691104888916,1.4868963956832886,0.7424189448356628,0.6574074029922485
35,0.9756679534912109,0.4765336215496063,3.125e-06,0.987879753112793,0.9539539813995361,0.6962962746620178,1.4750391244888306,0.737665057182312,0.655246913433075
36,0.9758989810943604,0.4764198660850525,1.5625e-06,0.9870119690895081,0.9537999629974365,0.710185170173645,1.401949405670166,0.7458391189575195,0.6638888716697693
